Stockholm;810 554;92 923;830 559;94 868;848 240;100 448;865 559;106 065;881 410;111 916;898 189;116 054;459 844;133 993;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;99,99 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;97,80 %;98,31 %;97,21 %;97,75 %;98,93 %;99,21 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;99,91 %;99,94 %;99,99 %;99,99 %;100,00 %;100,00 %;89,11 %;89,86 %;83,30 %;82,47 %;84,98 %;84,27 %;87,38 %;88,00 %;90,07 %;88,94 %;91,93 %;91,69 %;96,02 %;94,50 %;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sundbyberg;33 853;2 946;35 458;2 988;36 301;3 164;37 330;3 298;39 039;3 530;40 672;3 580;21 327;4 114;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;99,70 %;98,61 %;92,63 %;92,67 %;94,55 %;93,27 %;95,57 %;93,69 %;94,10 %;94,48 %;95,24 %;95,67 %;97,61 %;94,80 %;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Södertälje;84 680;5 767;85 199;5 695;86 176;5 678;87 611;5 905;89 409;6 315;91 026;6 507;39 201;6 400;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;99,01 %;97,07 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;93,91 %;86,68 %;92,32 %;86,09 %;93,43 %;89,54 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;86,03 %;78,45 %;87,89 %;80,05 %;93,59 %;85,92 %;72,72 %;55,97 %;64,38 %;42,93 %;62,61 %;41,42 %;66,25 %;47,74 %;69,78 %;51,05 %;70,78 %;52,04 %;75,14 %;54,25 %;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tyresö;41 835;3 280;42 168;3 193;42 488;3 263;42 811;3 384;43 263;3 625;43 777;3 716;18 059;4 146;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;99,42 %;98,81 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;77,53 %;76,55 %;74,36 %;68,74 %;92,09 %;89,73 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;87,85 %;87,34 %;89,68 %;89,07 %;98,84 %;98,31 %;40,96 %;34,15 %;33,99 %;21,17 %;61,19 %;54,92 %;62,75 %;57,39 %;63,44 %;56,06 %;67,28 %;62,59 %;91,58 %;81,55 %;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Täby;62 245;6 357;63 008;6 230;63 793;6 452;64 605;6 679;65 449;6 870;66 408;7 152;27 183;8 514;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;99,81 %;99,83 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;82,36 %;85,20 %;84,04 %;86,00 %;94,60 %;95,83 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;99,17 %;99,02 %;99,19 %;99,18 %;99,99 %;99,99 %;35,78 %;31,27 %;30,52 %;23,02 %;53,77 %;48,53 %;63,99 %;61,13 %;85,79 %;82,49 %;73,30 %;72,26 %;87,26 %;79,39 %;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Upplands Väsby;37 939;2 934;38 339;2 931;38 977;3 018;39 866;3 090;40 406;3 236;41 130;3 323;17 905;3 262;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;96,89 %;96,18 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;91,10 %;87,70 %;88,24 %;85,91 %;90,24 %;86,98 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;97,98 %;95,83 %;98,45 %;96,75 %;99,40 %;98,04 %;66,02 %;59,61 %;55,68 %;45,55 %;56,16 %;44,80 %;82,85 %;76,41 %;89,55 %;86,56 %;80,06 %;74,99 %;94,29 %;86,30 %;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Upplands-Bro;22 684;1 695;23 200;1 669;23 674;1 714;23 982;1 798;24 352;1 886;24 702;1 907;10 124;1 860;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;97,60 %;95,22 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;89,70 %;77,94 %;87,63 %;75,85 %;89,25 %;81,16 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;80,43 %;63,41 %;84,02 %;69,85 %;95,78 %;89,78 %;52,09 %;34,81 %;33,35 %;21,27 %;37,97 %;24,80 %;43,65 %;28,09 %;53,69 %;30,49 %;70,69 %;54,12 %;83,05 %;63,44 %;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Vallentuna;28 437;2 822;28 832;2 819;29 555;2 767;30 109;2 905;30 582;3 069;30 983;3 152;12 236;3 293;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;97,49 %;95,07 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;75,18 %;70,06 %;76,04 %;72,37 %;77,48 %;75,17 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;68,21 %;60,80 %;73,63 %;66,12 %;86,29 %;78,89 %;17,64 %;14,14 %;19,54 %;11,03 %;23,33 %;13,84 %;25,05 %;16,66 %;48,82 %;38,12 %;56,52 %;45,30 %;69,38 %;55,33 %;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Vaxholm;10 747;1 235;11 001;1 190;11 119;1 193;11 302;1 224;11 300;1 322;11 366;1 328;4 479;1 529;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;97,94 %;97,33 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;91,44 %;88,99 %;91,14 %;88,66 %;97,47 %;98,66 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;74,22 %;77,00 %;74,54 %;78,01 %;99,71 %;99,67 %;4,72 %;9,15 %;19,87 %;12,77 %;30,16 %;23,39 %;34,35 %;26,06 %;36,19 %;26,40 %;39,23 %;31,48 %;64,39 %;49,05 %;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Värmdö;37 376;4 187;37 756;4 103;38 302;3 810;38 895;3 948;39 391;4 213;39 788;4 424;15 838;4 746;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;95,65 %;93,29 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;78,23 %;70,41 %;78,09 %;71,34 %;98,64 %;98,29 %;99,99 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;51,95 %;48,14 %;64,04 %;59,58 %;86,55 %;83,44 %;14,05 %;7,98 %;12,02 %;5,51 %;15,25 %;9,42 %;22,36 %;14,31 %;24,53 %;15,48 %;41,14 %;32,46 %;48,93 %;37,15 %;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Österåker;38 718;3 923;39 174;3 880;39 519;3 839;39 790;4 082;40 270;4 285;40 497;4 381;16 427;4 714;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;89,49 %;87,97 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;68,03 %;65,97 %;68,79 %;68,71 %;96,76 %;96,90 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;70,65 %;63,48 %;75,50 %;70,94 %;96,76 %;95,74 %;26,14 %;16,98 %;22,42 %;19,85 %;22,34 %;21,15 %;32,67 %;30,01 %;60,77 %;52,84 %;62,47 %;57,06 %;71,67 %;63,75 %;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Eskilstuna;94 782;7 307;95 582;7 146;96 310;6 771;97 589;6 939;98 756;7 111;99 721;7 155;47 521;6 978;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;97,45 %;92,62 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;89,89 %;78,09 %;89,34 %;78,76 %;89,54 %;82,40 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;76,80 %;70,33 %;82,19 %;76,44 %;91,01 %;81,53 %;60,85 %;46,17 %;51,33 %;39,17 %;52,33 %;43,57 %;56,81 %;48,22 %;60,05 %;50,56 %;62,19 %;55,01 %;70,34 %;52,69 %;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Flen;16 143;1 911;16 150;1 731;16 039;1 527;16 074;1 583;16 033;1 602;16 170;1 632;7 781;1 482;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;93,44 %;85,77 %;100,00 %;100,00 %;99,98 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;81,89 %;63,16 %;81,52 %;63,26 %;81,82 %;66,60 %;94,20 %;90,65 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;48,33 %;31,65 %;49,89 %;32,11 %;66,30 %;37,52 %;29,97 %;14,55 %;16,84 %;6,30 %;22,40 %;10,22 %;22,29 %;11,05 %;30,82 %;15,29 %;31,89 %;15,44 %;42,78 %;15,72 %;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Gnesta;10 183;1 256;10 328;1 231;10 365;1 101;10 348;1 152;10 446;1 185;10 411;1 218;4 457;1 116;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;84,39 %;74,36 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;74,62 %;55,57 %;74,56 %;55,89 %;74,45 %;59,95 %;97,99 %;96,18 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;50,19 %;33,33 %;51,20 %;34,48 %;69,76 %;54,84 %;1,12 %;0,48 %;13,50 %;4,87 %;16,89 %;6,90 %;19,10 %;7,81 %;26,06 %;12,49 %;28,65 %;15,27 %;36,15 %;16,67 %;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Katrineholm;32 195;2 896;32 292;2 732;32 422;2 480;32 404;2 598;32 536;2 693;32 911;2 716;15 863;2 540;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;95,46 %;89,12 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;84,17 %;68,47 %;81,37 %;68,81 %;90,32 %;80,00 %;97,35 %;94,46 %;99,95 %;99,93 %;100,00 %;100,00 %;100,00 %;100,00 %;55,62 %;45,97 %;61,19 %;49,71 %;84,23 %;65,67 %;56,65 %;38,26 %;29,72 %;22,77 %;32,39 %;28,47 %;36,63 %;31,52 %;45,30 %;35,20 %;47,94 %;37,70 %;65,08 %;44,37 %;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Nyköping;50 971;4 789;51 204;4 626;51 639;4 393;51 895;4 564;52 333;4 699;53 034;4 699;25 430;3 913;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;93,83 %;86,43 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;86,72 %;73,61 %;87,22 %;75,88 %;89,89 %;82,88 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;74,22 %;66,91 %;77,58 %;71,40 %;88,35 %;86,58 %;56,60 %;46,42 %;51,72 %;41,01 %;49,32 %;40,79 %;54,60 %;44,94 %;57,97 %;49,39 %;65,75 %;59,99 %;75,06 %;70,28 %;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Oxelösund;11 178;540;11 133;534;11 200;542;11 257;576;11 243;609;11 410;622;5 938;574;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;92,80 %;95,74 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;74,89 %;78,89 %;78,64 %;81,27 %;99,79 %;99,45 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;72,37 %;71,26 %;80,53 %;82,32 %;99,97 %;100,00 %;50,06 %;47,41 %;46,60 %;36,70 %;47,78 %;37,27 %;58,38 %;52,26 %;63,07 %;51,23 %;74,67 %;70,26 %;86,22 %;77,70 %;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Strängnäs;31 695;3 300;31 994;3 188;32 394;2 970;32 665;3 102;33 052;3 238;33 366;3 214;15 011;3 289;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;95,48 %;91,12 %;100,00 %;100,00 %;99,99 %;99,97 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;82,14 %;71,79 %;82,60 %;73,27 %;85,36 %;79,60 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;59,06 %;52,07 %;61,26 %;53,36 %;80,75 %;70,51 %;54,30 %;39,94 %;39,06 %;30,24 %;38,74 %;33,50 %;40,75 %;35,24 %;46,74 %;36,87 %;47,20 %;37,87 %;53,22 %;39,19 %;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Trosa;11 365;1 172;11 449;1 190;11 465;1 145;11 498;1 173;11 535;1 237;11 685;1 248;5 055;1 265;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;98,44 %;96,42 %;100,00 %;100,00 %;99,99 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;88,59 %;81,31 %;88,44 %;81,43 %;88,28 %;83,76 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;48,37 %;38,88 %;56,65 %;50,24 %;84,71 %;83,48 %;0,88 %;1,02 %;0,90 %;1,51 %;10,81 %;6,03 %;17,19 %;8,95 %;25,58 %;17,22 %;32,13 %;25,00 %;51,69 %;47,67 %;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Vingåker;9 002;983;8 913;937;8 893;808;8 824;829;8 785;825;8 851;834;4 118;772;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;88,16 %;76,91 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;72,77 %;54,63 %;73,07 %;56,88 %;73,98 %;62,75 %;91,19 %;85,89 %;99,92 %;99,88 %;100,00 %;100,00 %;100,00 %;100,00 %;20,02 %;21,21 %;24,46 %;22,90 %;67,87 %;49,35 %;0,00 %;0,00 %;1,38 %;1,60 %;8,16 %;5,07 %;9,90 %;6,39 %;10,32 %;6,67 %;10,80 %;6,83 %;40,14 %;25,91 %;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Enköping;38 966;4 792;39 343;4 602;39 743;4 103;40 005;4 285;40 344;4 441;40 654;4 475;18 419;4 551;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;95,42 %;90,48 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;83,05 %;69,14 %;83,35 %;70,08 %;87,08 %;78,97 %;99,86 %;99,81 %;99,99 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;55,50 %;46,09 %;61,66 %;50,12 %;76,43 %;59,42 %;47,98 %;29,78 %;35,63 %;21,69 %;35,41 %;24,35 %;36,00 %;25,25 %;43,35 %;33,39 %;45,23 %;34,35 %;52,80 %;34,48 %;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Heby;13 418;2 133;13 364;1 918;13 392;1 660;13 390;1 682;13 373;1 735;13 458;1 746;6 110;1 603;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;93,59 %;88,09 %;99,95 %;100,00 %;99,96 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;78,60 %;64,70 %;78,77 %;64,18 %;79,02 %;68,43 %;99,96 %;99,94 %;99,99 %;99,94 %;100,00 %;100,00 %;100,00 %;100,00 %;28,86 %;22,82 %;30,47 %;24,86 %;48,81 %;33,81 %;0,86 %;0,33 %;0,16 %;0,21 %;0,18 %;0,30 %;5,43 %;5,89 %;8,01 %;7,20 %;8,84 %;8,19 %;13,21 %;11,67 %;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Håbo;19 219;1 569;19 447;1 590;19 626;1 559;19 712;1 610;19 877;1 683;19 961;1 695;7 833;1 793;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;97,51 %;94,46 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;92,36 %;85,09 %;91,77 %;85,97 %;95,33 %;93,91 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;69,80 %;63,10 %;71,30 %;64,60 %;88,10 %;85,72 %;74,60 %;64,24 %;6,29 %;11,70 %;8,62 %;14,11 %;7,40 %;10,75 %;51,07 %;43,79 %;51,65 %;43,24 %;53,58 %;41,22 %;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Knivsta;14 302;1 390;14 515;1 193;14 767;1 259;15 002;1 336;15 319;1 452;15 623;1 516;6 184;1 553;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;95,30 %;92,52 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;81,11 %;73,88 %;81,21 %;75,69 %;81,60 %;75,77 %;99,99 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;53,33 %;43,04 %;56,89 %;47,23 %;76,44 %;63,43 %;26,19 %;18,06 %;17,00 %;9,64 %;23,58 %;14,38 %;29,25 %;22,01 %;32,10 %;23,62 %;35,41 %;25,33 %;55,24 %;38,31 %;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tierp;20 149;2 653;20 039;2 523;20 123;2 233;20 076;2 341;20 154;2 411;20 147;2 415;9 576;2 407;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;87,47 %;74,56 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;76,41 %;57,29 %;76,45 %;56,64 %;76,70 %;62,34 %;99,44 %;99,15 %;99,99 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;34,07 %;26,01 %;36,52 %;26,67 %;52,01 %;33,94 %;28,88 %;16,85 %;16,82 %;9,55 %;17,76 %;11,20 %;20,14 %;14,31 %;22,22 %;14,89 %;23,82 %;16,07 %;32,06 %;13,88 %;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Uppsala;190 680;17 426;194 765;16 800;197 798;16 905;200 010;17 698;202 630;18 447;205 194;18 843;98 374;19 151;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;97,50 %;94,85 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;91,51 %;85,33 %;91,83 %;85,68 %;93,07 %;89,77 %;100,00 %;99,99 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;79,19 %;75,13 %;81,17 %;77,57 %;90,07 %;83,10 %;62,03 %;55,52 %;51,71 %;44,17 %;55,56 %;49,54 %;59,79 %;54,14 %;61,77 %;54,20 %;70,06 %;64,90 %;81,95 %;71,60 %;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Älvkarleby;9 063;617;9 067;607;9 102;555;9 088;586;9 057;648;9 130;645;4 354;576;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;96,14 %;96,11 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;88,49 %;84,76 %;75,81 %;79,41 %;76,26 %;81,44 %;99,54 %;99,66 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;45,45 %;46,45 %;46,45 %;47,91 %;76,21 %;63,72 %;53,94 %;39,55 %;27,01 %;23,72 %;27,33 %;28,29 %;27,93 %;26,11 %;31,85 %;31,64 %;32,50 %;34,42 %;38,01 %;23,09 %;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
